Model,Epoch,Train Loss,Train Acc,Val Loss,Validation Acc,Epoch Time,Cumul Time
pvt_v2_b3.in1k,1,2.5755975857193087,0.5705050894881567,1.3096809530009825,0.728037697744867,96.67036056518555,96.67036056518555
pvt_v2_b3.in1k,2,1.0219639245374703,0.7805007477447055,1.0528145271042983,0.7579939414338607,47.830724477767944,144.5010850429535
pvt_v2_b3.in1k,3,0.7659563444278858,0.8270056442664866,0.968827523291111,0.7684281386738472,45.82556915283203,190.32665419578552
pvt_v2_b3.in1k,4,0.6101245830456415,0.8659366105456124,0.9546429415543874,0.7728037697744867,46.013062477111816,236.33971667289734
pvt_v2_b3.in1k,5,0.5947154489932237,0.8697959380577934,0.9386195658395687,0.7741501178054527,45.476852893829346,281.8165695667267
pvt_v2_b3.in1k,6,0.5797311637872531,0.8742341646968016,0.9520626589655876,0.7761696398519017,45.269266843795776,327.08583641052246
pvt_v2_b3.in1k,7,0.5653448805764869,0.8780452506150803,0.9265432097017765,0.7765062268596432,45.96228361129761,373.04812002182007
pvt_v2_b3.in1k,8,0.5643396866910252,0.8783829417723962,0.9230353857080141,0.7765062268596432,44.61545777320862,417.6635777950287
pvt_v2_b3.in1k,9,0.5630031402832196,0.8788171161175166,0.9379722867161036,0.7768428138673847,45.75469088554382,463.4182686805725
pvt_v2_b3.in1k,10,0.5600751680724415,0.8794924984321482,0.9389641198019186,0.7768428138673847,44.78692650794983,508.20519518852234
pvt_v2_b3.in1k,11,0.5608681127612973,0.8791548072748323,0.9246219837417206,0.7768428138673847,44.77698755264282,552.9821827411652
pvt_v2_b3.in1k,12,0.560504588999866,0.8792995320565391,0.9334363291660944,0.7768428138673847,44.547149419784546,597.5293321609497
pvt_v2_b3.in1k,13,0.5611461303484293,0.8790100824931256,0.9662346690893173,0.7768428138673847,45.07114100456238,642.6004731655121
pvt_v2_b3.in1k,14,0.5597722473335854,0.8794924984321482,0.9423836438606182,0.7768428138673847,44.454370975494385,687.0548441410065
pvt_v2_b3.in1k,15,0.5585705588261286,0.879830189589464,0.9344836715608835,0.7768428138673847,44.72151565551758,731.776359796524
pvt_v2_b3.in1k,16,0.5613074880323292,0.8790100824931256,0.9479193712274233,0.7768428138673847,44.72689747810364,776.5032572746277
pvt_v2_b3.in1k,17,0.5598779535955853,0.8795407400260504,0.9311661596099535,0.7768428138673847,44.47964429855347,820.9829015731812
pvt_v2_b3.in1k,18,0.5619214848603731,0.8789135993053211,0.9432804348568121,0.7768428138673847,44.56624102592468,865.5491425991058
pvt_v2_b3.in1k,19,0.5597263237944355,0.8794442568382459,0.9538382658114036,0.7768428138673847,44.67392301559448,910.2230656147003
pvt_v2_b3.in1k,20,0.5602018176405518,0.8791065656809302,0.9553944437454144,0.7768428138673847,44.54204821586609,954.7651138305664
pvt_v2_b3.in1k (Best),9,0.5630031402832196,0.8788171161175166,0.9379722867161036,0.7768428138673847,45.75469088554382,463.4182686805725
vit_base_patch16_224.orig_in21k_ft_in1k,1,5.143713380083626,0.07448502098509335,4.905359963575999,0.09660047122181084,49.232924938201904,49.232924938201904
vit_base_patch16_224.orig_in21k_ft_in1k,2,4.7391878116278,0.11505620145689614,4.671897302071254,0.1141029956243689,49.46239399909973,98.69531893730164
vit_base_patch16_224.orig_in21k_ft_in1k,3,4.533011724919449,0.13444932220560568,4.577995270490646,0.13665432514304948,49.641839027404785,148.33715796470642
vit_base_patch16_224.orig_in21k_ft_in1k,4,4.325619497416932,0.15866660234454147,4.490131378173828,0.143722652305621,49.56097769737244,197.89813566207886
vit_base_patch16_224.orig_in21k_ft_in1k,5,4.294003624974946,0.1623812050750157,4.4770141541957855,0.14641534836755302,49.7600359916687,247.65817165374756
vit_base_patch16_224.orig_in21k_ft_in1k,6,4.2797217751726695,0.1631048289835496,4.451008647680283,0.15045439246045103,49.63030552864075,297.2884771823883
vit_base_patch16_224.orig_in21k_ft_in1k,7,4.256214475926058,0.1678807467798736,4.483566467960675,0.15146415348367553,49.5905647277832,346.8790419101715
vit_base_patch16_224.orig_in21k_ft_in1k,8,4.252925924312922,0.1682666795310917,4.4702193439006805,0.15314708852238304,49.638824701309204,396.5178666114807
vit_base_patch16_224.orig_in21k_ft_in1k,9,4.251381685704361,0.16903854503352791,4.440674026807149,0.15382026253786604,49.566343784332275,446.084210395813
vit_base_patch16_224.orig_in21k_ft_in1k,10,4.246881092036212,0.16937623619084374,4.479073936740558,0.15382026253786604,48.684765338897705,494.7689757347107
vit_base_patch16_224.orig_in21k_ft_in1k,11,4.247527219631054,0.16913502822133245,4.452592884500821,0.15382026253786604,48.066214084625244,542.8351898193359
vit_base_patch16_224.orig_in21k_ft_in1k,12,4.247770415412055,0.16899030343962565,4.453741699457169,0.15382026253786604,48.0630624294281,590.898252248764
